,Year,Race,Driver,Team,QualiPosition,GridPosition,TargetFinish,Points
1664,2025,Miami_Grand_Prix,PIA,McLaren,4.0,4.0,1,25.0
1665,2025,Miami_Grand_Prix,RUS,Mercedes,5.0,5.0,3,15.0
1666,2025,Miami_Grand_Prix,SAI,Williams,6.0,6.0,9,2.0
1667,2025,Miami_Grand_Prix,STR,Aston Martin,19.0,18.0,16,0.0
1668,2025,Miami_Grand_Prix,TSU,Red Bull Racing,10.0,10.0,10,1.0
1669,2025,Miami_Grand_Prix,VER,Red Bull Racing,1.0,1.0,4,12.0
1670,2025,Emilia_Romagna_Grand_Prix,ALB,Williams,7.0,7.0,5,10.0
1671,2025,Emilia_Romagna_Grand_Prix,ALO,Aston Martin,5.0,5.0,11,0.0
1672,2025,Emilia_Romagna_Grand_Prix,ANT,Mercedes,13.0,13.0,R,0.0
1673,2025,Emilia_Romagna_Grand_Prix,BEA,Haas F1 Team,19.0,19.0,17,0.0
1674,2025,Emilia_Romagna_Grand_Prix,BOR,Kick Sauber,14.0,14.0,18,0.0
1675,2025,Emilia_Romagna_Grand_Prix,COL,Alpine,15.0,16.0,16,0.0
1676,2025,Emilia_Romagna_Grand_Prix,DOO,,,,,
1677,2025,Emilia_Romagna_Grand_Prix,GAS,Alpine,10.0,10.0,13,0.0
1678,2025,Emilia_Romagna_Grand_Prix,HAD,Racing Bulls,9.0,9.0,9,2.0
1679,2025,Emilia_Romagna_Grand_Prix,HAM,Ferrari,12.0,12.0,4,12.0
1680,2025,Emilia_Romagna_Grand_Prix,HUL,Kick Sauber,17.0,17.0,12,0.0
1681,2025,Emilia_Romagna_Grand_Prix,LAW,Racing Bulls,16.0,15.0,14,0.0
1682,2025,Emilia_Romagna_Grand_Prix,LEC,Ferrari,11.0,11.0,6,8.0
1683,2025,Emilia_Romagna_Grand_Prix,NOR,McLaren,4.0,4.0,2,18.0
1684,2025,Emilia_Romagna_Grand_Prix,OCO,Haas F1 Team,18.0,18.0,R,0.0
1685,2025,Emilia_Romagna_Grand_Prix,PIA,McLaren,1.0,1.0,3,15.0
1686,2025,Emilia_Romagna_Grand_Prix,RUS,Mercedes,3.0,3.0,7,6.0
1687,2025,Emilia_Romagna_Grand_Prix,SAI,Williams,6.0,6.0,8,4.0
1688,2025,Emilia_Romagna_Grand_Prix,STR,Aston Martin,8.0,8.0,15,0.0
1689,2025,Emilia_Romagna_Grand_Prix,TSU,Red Bull Racing,20.0,20.0,10,1.0
1690,2025,Emilia_Romagna_Grand_Prix,VER,Red Bull Racing,2.0,2.0,1,25.0
1691,2025,Monaco_Grand_Prix,ALB,Williams,10.0,10.0,9,2.0
1692,2025,Monaco_Grand_Prix,ALO,Aston Martin,7.0,6.0,R,0.0
1693,2025,Monaco_Grand_Prix,ANT,Mercedes,15.0,15.0,18,0.0
1694,2025,Monaco_Grand_Prix,BEA,Haas F1 Team,17.0,20.0,12,0.0
1695,2025,Monaco_Grand_Prix,BOR,Kick Sauber,16.0,16.0,14,0.0
1696,2025,Monaco_Grand_Prix,COL,Alpine,20.0,18.0,13,0.0
1697,2025,Monaco_Grand_Prix,DOO,,,,,
1698,2025,Monaco_Grand_Prix,GAS,Alpine,18.0,17.0,R,0.0
1699,2025,Monaco_Grand_Prix,HAD,Racing Bulls,6.0,5.0,6,8.0
1700,2025,Monaco_Grand_Prix,HAM,Ferrari,4.0,7.0,5,10.0
1701,2025,Monaco_Grand_Prix,HUL,Kick Sauber,13.0,13.0,16,0.0
1702,2025,Monaco_Grand_Prix,LAW,Racing Bulls,9.0,9.0,8,4.0
1703,2025,Monaco_Grand_Prix,LEC,Ferrari,2.0,2.0,2,18.0
1704,2025,Monaco_Grand_Prix,NOR,McLaren,1.0,1.0,1,25.0
1705,2025,Monaco_Grand_Prix,OCO,Haas F1 Team,8.0,8.0,7,6.0
1706,2025,Monaco_Grand_Prix,PIA,McLaren,3.0,3.0,3,15.0
1707,2025,Monaco_Grand_Prix,RUS,Mercedes,14.0,14.0,11,0.0
1708,2025,Monaco_Grand_Prix,SAI,Williams,11.0,11.0,10,1.0
1709,2025,Monaco_Grand_Prix,STR,Aston Martin,19.0,19.0,15,0.0
1710,2025,Monaco_Grand_Prix,TSU,Red Bull Racing,12.0,12.0,17,0.0
1711,2025,Monaco_Grand_Prix,VER,Red Bull Racing,5.0,4.0,4,12.0
1712,2025,Spanish_Grand_Prix,ALB,Williams,11.0,11.0,R,0.0
1713,2025,Spanish_Grand_Prix,ALO,Aston Martin,10.0,10.0,9,2.0
1714,2025,Spanish_Grand_Prix,ANT,Mercedes,6.0,6.0,R,0.0
1715,2025,Spanish_Grand_Prix,BEA,Haas F1 Team,15.0,14.0,17,0.0
1716,2025,Spanish_Grand_Prix,BOR,Kick Sauber,12.0,12.0,12,0.0
1717,2025,Spanish_Grand_Prix,COL,Alpine,19.0,18.0,15,0.0
1718,2025,Spanish_Grand_Prix,DOO,,,,,
1719,2025,Spanish_Grand_Prix,GAS,Alpine,8.0,8.0,8,4.0
1720,2025,Spanish_Grand_Prix,HAD,Racing Bulls,9.0,9.0,7,6.0
1721,2025,Spanish_Grand_Prix,HAM,Ferrari,5.0,5.0,6,8.0
1722,2025,Spanish_Grand_Prix,HUL,Kick Sauber,16.0,15.0,5,10.0
1723,2025,Spanish_Grand_Prix,LAW,Racing Bulls,13.0,13.0,11,0.0
1724,2025,Spanish_Grand_Prix,LEC,Ferrari,7.0,7.0,3,15.0
1725,2025,Spanish_Grand_Prix,NOR,McLaren,2.0,2.0,2,18.0
1726,2025,Spanish_Grand_Prix,OCO,Haas F1 Team,17.0,16.0,16,0.0
1727,2025,Spanish_Grand_Prix,PIA,McLaren,1.0,1.0,1,25.0
1728,2025,Spanish_Grand_Prix,RUS,Mercedes,4.0,4.0,4,12.0
1729,2025,Spanish_Grand_Prix,SAI,Williams,18.0,17.0,14,0.0
1730,2025,Spanish_Grand_Prix,STR,,,,,
1731,2025,Spanish_Grand_Prix,TSU,Red Bull Racing,20.0,19.0,13,0.0
1732,2025,Spanish_Grand_Prix,VER,Red Bull Racing,3.0,3.0,10,1.0
1733,2025,Canadian_Grand_Prix,ALB,Williams,10.0,9.0,R,0.0
1734,2025,Canadian_Grand_Prix,ALO,Aston Martin,6.0,6.0,7,6.0
1735,2025,Canadian_Grand_Prix,ANT,Mercedes,4.0,4.0,3,15.0
1736,2025,Canadian_Grand_Prix,BEA,Haas F1 Team,14.0,13.0,11,0.0
1737,2025,Canadian_Grand_Prix,BOR,Kick Sauber,16.0,15.0,14,0.0
1738,2025,Canadian_Grand_Prix,COL,Alpine,12.0,10.0,13,0.0
1739,2025,Canadian_Grand_Prix,DOO,,,,,
1740,2025,Canadian_Grand_Prix,GAS,Alpine,20.0,20.0,15,0.0
1741,2025,Canadian_Grand_Prix,HAD,Racing Bulls,9.0,12.0,16,0.0
1742,2025,Canadian_Grand_Prix,HAM,Ferrari,5.0,5.0,6,8.0
1743,2025,Canadian_Grand_Prix,HUL,Kick Sauber,13.0,11.0,8,4.0
1744,2025,Canadian_Grand_Prix,LAW,Racing Bulls,19.0,19.0,R,0.0
1745,2025,Canadian_Grand_Prix,LEC,Ferrari,8.0,8.0,5,10.0
1746,2025,Canadian_Grand_Prix,NOR,McLaren,7.0,7.0,18,0.0
1747,2025,Canadian_Grand_Prix,OCO,Haas F1 Team,15.0,14.0,9,2.0
1748,2025,Canadian_Grand_Prix,PIA,McLaren,3.0,3.0,4,12.0
1749,2025,Canadian_Grand_Prix,RUS,Mercedes,1.0,1.0,1,25.0
1750,2025,Canadian_Grand_Prix,SAI,Williams,17.0,16.0,10,1.0
1751,2025,Canadian_Grand_Prix,STR,Aston Martin,18.0,17.0,17,0.0
1752,2025,Canadian_Grand_Prix,TSU,Red Bull Racing,11.0,18.0,12,0.0
1753,2025,Canadian_Grand_Prix,VER,Red Bull Racing,2.0,2.0,2,18.0
1754,2025,Austrian_Grand_Prix,ALB,Williams,12.0,12.0,R,0.0
1755,2025,Austrian_Grand_Prix,ALO,Aston Martin,11.0,11.0,7,6.0
1756,2025,Austrian_Grand_Prix,ANT,Mercedes,9.0,9.0,R,0.0
1757,2025,Austrian_Grand_Prix,BEA,Haas F1 Team,15.0,15.0,11,0.0
1758,2025,Austrian_Grand_Prix,BOR,Kick Sauber,8.0,8.0,8,4.0
1759,2025,Austrian_Grand_Prix,COL,Alpine,14.0,14.0,15,0.0
1760,2025,Austrian_Grand_Prix,DOO,,,,,
1761,2025,Austrian_Grand_Prix,GAS,Alpine,10.0,10.0,13,0.0
1762,2025,Austrian_Grand_Prix,HAD,Racing Bulls,13.0,13.0,12,0.0
1763,2025,Austrian_Grand_Prix,HAM,Ferrari,4.0,4.0,4,12.0
1764,2025,Austrian_Grand_Prix,HUL,Kick Sauber,20.0,20.0,9,2.0
1765,2025,Austrian_Grand_Prix,LAW,Racing Bulls,6.0,6.0,6,8.0
1766,2025,Austrian_Grand_Prix,LEC,Ferrari,2.0,2.0,3,15.0
1767,2025,Austrian_Grand_Prix,NOR,McLaren,1.0,1.0,1,25.0
1768,2025,Austrian_Grand_Prix,OCO,Haas F1 Team,17.0,17.0,10,1.0
1769,2025,Austrian_Grand_Prix,PIA,McLaren,3.0,3.0,2,18.0
1770,2025,Austrian_Grand_Prix,RUS,Mercedes,5.0,5.0,5,10.0
1771,2025,Austrian_Grand_Prix,SAI,Williams,19.0,19.0,W,0.0
1772,2025,Austrian_Grand_Prix,STR,Aston Martin,16.0,16.0,14,0.0
1773,2025,Austrian_Grand_Prix,TSU,Red Bull Racing,18.0,18.0,16,0.0
1774,2025,Austrian_Grand_Prix,VER,Red Bull Racing,7.0,7.0,R,0.0
1775,2025,British_Grand_Prix,ALB,Williams,14.0,13.0,8,4.0
1776,2025,British_Grand_Prix,ALO,Aston Martin,9.0,7.0,9,2.0
1777,2025,British_Grand_Prix,ANT,Mercedes,7.0,10.0,R,0.0
1778,2025,British_Grand_Prix,BEA,Haas F1 Team,8.0,18.0,11,0.0
1779,2025,British_Grand_Prix,BOR,Kick Sauber,17.0,16.0,R,0.0
1780,2025,British_Grand_Prix,COL,Alpine,20.0,20.0,W,0.0
1781,2025,British_Grand_Prix,DOO,,,,,
1782,2025,British_Grand_Prix,GAS,Alpine,10.0,8.0,6,8.0
1783,2025,British_Grand_Prix,HAD,Racing Bulls,13.0,12.0,R,0.0
1784,2025,British_Grand_Prix,HAM,Ferrari,5.0,5.0,4,12.0
1785,2025,British_Grand_Prix,HUL,Kick Sauber,19.0,19.0,3,15.0
1786,2025,British_Grand_Prix,LAW,Racing Bulls,16.0,15.0,R,0.0
1787,2025,British_Grand_Prix,LEC,Ferrari,6.0,6.0,14,0.0
1788,2025,British_Grand_Prix,NOR,McLaren,3.0,3.0,1,25.0
1789,2025,British_Grand_Prix,OCO,Haas F1 Team,15.0,14.0,13,0.0
1790,2025,British_Grand_Prix,PIA,McLaren,2.0,2.0,2,18.0
1791,2025,British_Grand_Prix,RUS,Mercedes,4.0,4.0,10,1.0
1792,2025,British_Grand_Prix,SAI,Williams,11.0,9.0,12,0.0
1793,2025,British_Grand_Prix,STR,Aston Martin,18.0,17.0,7,6.0
1794,2025,British_Grand_Prix,TSU,Red Bull Racing,12.0,11.0,15,0.0
1795,2025,British_Grand_Prix,VER,Red Bull Racing,1.0,1.0,5,10.0
1796,2025,Belgian_Grand_Prix,ALB,Williams,5.0,5.0,6,8.0
1797,2025,Belgian_Grand_Prix,ALO,Aston Martin,19.0,20.0,17,0.0
1798,2025,Belgian_Grand_Prix,ANT,Mercedes,18.0,19.0,16,0.0
1799,2025,Belgian_Grand_Prix,BEA,Haas F1 Team,12.0,12.0,11,0.0
1800,2025,Belgian_Grand_Prix,BOR,Kick Sauber,10.0,10.0,9,2.0
1801,2025,Belgian_Grand_Prix,COL,Alpine,17.0,15.0,19,0.0
1802,2025,Belgian_Grand_Prix,DOO,,,,,
1803,2025,Belgian_Grand_Prix,GAS,Alpine,13.0,13.0,10,1.0
1804,2025,Belgian_Grand_Prix,HAD,Racing Bulls,8.0,8.0,20,0.0
1805,2025,Belgian_Grand_Prix,HAM,Ferrari,16.0,18.0,7,6.0
1806,2025,Belgian_Grand_Prix,HUL,Kick Sauber,14.0,14.0,12,0.0
1807,2025,Belgian_Grand_Prix,LAW,Racing Bulls,9.0,9.0,8,4.0
1808,2025,Belgian_Grand_Prix,LEC,Ferrari,3.0,3.0,3,15.0
1809,2025,Belgian_Grand_Prix,NOR,McLaren,1.0,1.0,2,18.0
1810,2025,Belgian_Grand_Prix,OCO,Haas F1 Team,11.0,11.0,15,0.0
1811,2025,Belgian_Grand_Prix,PIA,McLaren,2.0,2.0,1,25.0
1812,2025,Belgian_Grand_Prix,RUS,Mercedes,6.0,6.0,5,10.0
1813,2025,Belgian_Grand_Prix,SAI,Williams,15.0,17.0,18,0.0
1814,2025,Belgian_Grand_Prix,STR,Aston Martin,20.0,16.0,14,0.0
1815,2025,Belgian_Grand_Prix,TSU,Red Bull Racing,7.0,7.0,13,0.0
1816,2025,Belgian_Grand_Prix,VER,Red Bull Racing,4.0,4.0,4,12.0
1817,2025,Hungarian_Grand_Prix,ALB,Williams,20.0,19.0,15,0.0
1818,2025,Hungarian_Grand_Prix,ALO,Aston Martin,5.0,5.0,5,10.0
1819,2025,Hungarian_Grand_Prix,ANT,Mercedes,15.0,15.0,10,1.0
1820,2025,Hungarian_Grand_Prix,BEA,Haas F1 Team,11.0,11.0,R,0.0
1821,2025,Hungarian_Grand_Prix,BOR,Kick Sauber,7.0,7.0,6,8.0
1822,2025,Hungarian_Grand_Prix,COL,Alpine,14.0,14.0,18,0.0
1823,2025,Hungarian_Grand_Prix,DOO,,,,,
1824,2025,Hungarian_Grand_Prix,GAS,Alpine,17.0,16.0,19,0.0
1825,2025,Hungarian_Grand_Prix,HAD,Racing Bulls,10.0,10.0,11,0.0
1826,2025,Hungarian_Grand_Prix,HAM,Ferrari,12.0,12.0,12,0.0
1827,2025,Hungarian_Grand_Prix,HUL,Kick Sauber,19.0,18.0,13,0.0
1828,2025,Hungarian_Grand_Prix,LAW,Racing Bulls,9.0,9.0,8,4.0
1829,2025,Hungarian_Grand_Prix,LEC,Ferrari,1.0,1.0,4,12.0
1830,2025,Hungarian_Grand_Prix,NOR,McLaren,3.0,3.0,1,25.0
1831,2025,Hungarian_Grand_Prix,OCO,Haas F1 Team,18.0,17.0,16,0.0
1832,2025,Hungarian_Grand_Prix,PIA,McLaren,2.0,2.0,2,18.0
1833,2025,Hungarian_Grand_Prix,RUS,Mercedes,4.0,4.0,3,15.0
1834,2025,Hungarian_Grand_Prix,SAI,Williams,13.0,13.0,14,0.0
1835,2025,Hungarian_Grand_Prix,STR,Aston Martin,6.0,6.0,7,6.0
1836,2025,Hungarian_Grand_Prix,TSU,Red Bull Racing,16.0,20.0,17,0.0
1837,2025,Hungarian_Grand_Prix,VER,Red Bull Racing,8.0,8.0,9,2.0
1838,2025,Dutch_Grand_Prix,ALB,Williams,15.0,15.0,5,10.0
1839,2025,Dutch_Grand_Prix,ALO,Aston Martin,10.0,10.0,8,4.0
1840,2025,Dutch_Grand_Prix,ANT,Mercedes,11.0,11.0,16,0.0
1841,2025,Dutch_Grand_Prix,BEA,Haas F1 Team,19.0,20.0,6,8.0
1842,2025,Dutch_Grand_Prix,BOR,Kick Sauber,13.0,13.0,15,0.0
1843,2025,Dutch_Grand_Prix,COL,Alpine,16.0,16.0,11,0.0
1844,2025,Dutch_Grand_Prix,DOO,,,,,
1845,2025,Dutch_Grand_Prix,GAS,Alpine,14.0,14.0,17,0.0
1846,2025,Dutch_Grand_Prix,HAD,Racing Bulls,4.0,4.0,3,15.0
1847,2025,Dutch_Grand_Prix,HAM,Ferrari,7.0,7.0,R,0.0
1848,2025,Dutch_Grand_Prix,HUL,Kick Sauber,17.0,17.0,14,0.0
1849,2025,Dutch_Grand_Prix,LAW,Racing Bulls,8.0,8.0,12,0.0
1850,2025,Dutch_Grand_Prix,LEC,Ferrari,6.0,6.0,R,0.0
1851,2025,Dutch_Grand_Prix,NOR,McLaren,2.0,2.0,18,0.0
1852,2025,Dutch_Grand_Prix,OCO,Haas F1 Team,18.0,18.0,10,1.0
1853,2025,Dutch_Grand_Prix,PIA,McLaren,1.0,1.0,1,25.0
1854,2025,Dutch_Grand_Prix,RUS,Mercedes,5.0,5.0,4,12.0
1855,2025,Dutch_Grand_Prix,SAI,Williams,9.0,9.0,13,0.0
1856,2025,Dutch_Grand_Prix,STR,Aston Martin,20.0,19.0,7,6.0
1857,2025,Dutch_Grand_Prix,TSU,Red Bull Racing,12.0,12.0,9,2.0
1858,2025,Dutch_Grand_Prix,VER,Red Bull Racing,3.0,3.0,2,18.0
1859,2025,Italian_Grand_Prix,ALB,Williams,14.0,14.0,7,6.0
1860,2025,Italian_Grand_Prix,ALO,Aston Martin,9.0,8.0,R,0.0
1861,2025,Italian_Grand_Prix,ANT,Mercedes,7.0,6.0,9,2.0
1862,2025,Italian_Grand_Prix,BEA,Haas F1 Team,11.0,11.0,12,0.0
1863,2025,Italian_Grand_Prix,BOR,Kick Sauber,8.0,7.0,8,4.0
1864,2025,Italian_Grand_Prix,COL,Alpine,18.0,17.0,17,0.0
1865,2025,Italian_Grand_Prix,DOO,,,,,
1866,2025,Italian_Grand_Prix,GAS,Alpine,19.0,20.0,16,0.0
1867,2025,Italian_Grand_Prix,HAD,Racing Bulls,16.0,19.0,10,1.0
1868,2025,Italian_Grand_Prix,HAM,Ferrari,5.0,10.0,6,8.0
1869,2025,Italian_Grand_Prix,HUL,Kick Sauber,12.0,12.0,W,0.0
1870,2025,Italian_Grand_Prix,LAW,Racing Bulls,20.0,18.0,14,0.0
1871,2025,Italian_Grand_Prix,LEC,Ferrari,4.0,4.0,4,12.0
1872,2025,Italian_Grand_Prix,NOR,McLaren,2.0,2.0,2,18.0
1873,2025,Italian_Grand_Prix,OCO,Haas F1 Team,15.0,15.0,15,0.0
1874,2025,Italian_Grand_Prix,PIA,McLaren,3.0,3.0,3,15.0
1875,2025,Italian_Grand_Prix,RUS,Mercedes,6.0,5.0,5,10.0
1876,2025,Italian_Grand_Prix,SAI,Williams,13.0,13.0,11,0.0
1877,2025,Italian_Grand_Prix,STR,Aston Martin,17.0,16.0,18,0.0
1878,2025,Italian_Grand_Prix,TSU,Red Bull Racing,10.0,9.0,13,0.0
1879,2025,Italian_Grand_Prix,VER,Red Bull Racing,1.0,1.0,1,25.0
1880,2025,Azerbaijan_Grand_Prix,ALB,Williams,19.0,19.0,13,0.0
1881,2025,Azerbaijan_Grand_Prix,ALO,Aston Martin,11.0,11.0,15,0.0
1882,2025,Azerbaijan_Grand_Prix,ANT,Mercedes,4.0,4.0,4,12.0
1883,2025,Azerbaijan_Grand_Prix,BEA,Haas F1 Team,15.0,15.0,12,0.0
1884,2025,Azerbaijan_Grand_Prix,BOR,Kick Sauber,13.0,13.0,11,0.0
1885,2025,Azerbaijan_Grand_Prix,COL,Alpine,16.0,16.0,19,0.0
1886,2025,Azerbaijan_Grand_Prix,DOO,,,,,
1887,2025,Azerbaijan_Grand_Prix,GAS,Alpine,18.0,18.0,18,0.0
1888,2025,Azerbaijan_Grand_Prix,HAD,Racing Bulls,8.0,8.0,10,1.0
1889,2025,Azerbaijan_Grand_Prix,HAM,Ferrari,12.0,12.0,8,4.0
1890,2025,Azerbaijan_Grand_Prix,HUL,Kick Sauber,17.0,17.0,16,0.0
1891,2025,Azerbaijan_Grand_Prix,LAW,Racing Bulls,3.0,3.0,5,10.0
1892,2025,Azerbaijan_Grand_Prix,LEC,Ferrari,10.0,10.0,9,2.0
1893,2025,Azerbaijan_Grand_Prix,NOR,McLaren,7.0,7.0,7,6.0
1894,2025,Azerbaijan_Grand_Prix,OCO,Haas F1 Team,20.0,20.0,14,0.0
1895,2025,Azerbaijan_Grand_Prix,PIA,McLaren,9.0,9.0,R,0.0
1896,2025,Azerbaijan_Grand_Prix,RUS,Mercedes,5.0,5.0,2,18.0
1897,2025,Azerbaijan_Grand_Prix,SAI,Williams,2.0,2.0,3,15.0
1898,2025,Azerbaijan_Grand_Prix,STR,Aston Martin,14.0,14.0,17,0.0
1899,2025,Azerbaijan_Grand_Prix,TSU,Red Bull Racing,6.0,6.0,6,8.0
1900,2025,Azerbaijan_Grand_Prix,VER,Red Bull Racing,1.0,1.0,1,25.0
1901,2025,Singapore_Grand_Prix,ALB,Williams,19.0,20.0,14,0.0
1902,2025,Singapore_Grand_Prix,ALO,Aston Martin,10.0,10.0,7,6.0
1903,2025,Singapore_Grand_Prix,ANT,Mercedes,4.0,4.0,5,10.0
1904,2025,Singapore_Grand_Prix,BEA,Haas F1 Team,9.0,9.0,9,2.0
1905,2025,Singapore_Grand_Prix,BOR,Kick Sauber,14.0,14.0,17,0.0
1906,2025,Singapore_Grand_Prix,COL,Alpine,16.0,16.0,16,0.0
1907,2025,Singapore_Grand_Prix,DOO,,,,,
1908,2025,Singapore_Grand_Prix,GAS,Alpine,18.0,19.0,19,0.0
1909,2025,Singapore_Grand_Prix,HAD,Racing Bulls,8.0,8.0,11,0.0
1910,2025,Singapore_Grand_Prix,HAM,Ferrari,6.0,6.0,8,4.0
1911,2025,Singapore_Grand_Prix,HUL,Kick Sauber,11.0,11.0,20,0.0
1912,2025,Singapore_Grand_Prix,LAW,Racing Bulls,12.0,12.0,15,0.0
1913,2025,Singapore_Grand_Prix,LEC,Ferrari,7.0,7.0,6,8.0
1914,2025,Singapore_Grand_Prix,NOR,McLaren,5.0,5.0,3,15.0
1915,2025,Singapore_Grand_Prix,OCO,Haas F1 Team,17.0,17.0,18,0.0
1916,2025,Singapore_Grand_Prix,PIA,McLaren,3.0,3.0,4,12.0
1917,2025,Singapore_Grand_Prix,RUS,Mercedes,1.0,1.0,1,25.0
1918,2025,Singapore_Grand_Prix,SAI,Williams,20.0,18.0,10,1.0
1919,2025,Singapore_Grand_Prix,STR,Aston Martin,15.0,15.0,13,0.0
1920,2025,Singapore_Grand_Prix,TSU,Red Bull Racing,13.0,13.0,12,0.0
1921,2025,Singapore_Grand_Prix,VER,Red Bull Racing,2.0,2.0,2,18.0
1922,2025,United_States_Grand_Prix,ALB,Williams,19.0,18.0,14,0.0
1923,2025,United_States_Grand_Prix,ALO,Aston Martin,10.0,10.0,10,1.0
1924,2025,United_States_Grand_Prix,ANT,Mercedes,7.0,7.0,13,0.0
1925,2025,United_States_Grand_Prix,BEA,Haas F1 Team,8.0,8.0,9,2.0
1926,2025,United_States_Grand_Prix,BOR,Kick Sauber,16.0,16.0,18,0.0
1927,2025,United_States_Grand_Prix,COL,Alpine,15.0,15.0,17,0.0
1928,2025,United_States_Grand_Prix,DOO,,,,,
1929,2025,United_States_Grand_Prix,GAS,Alpine,14.0,14.0,19,0.0
1930,2025,United_States_Grand_Prix,HAD,Racing Bulls,20.0,20.0,16,0.0
1931,2025,United_States_Grand_Prix,HAM,Ferrari,5.0,5.0,4,12.0
1932,2025,United_States_Grand_Prix,HUL,Kick Sauber,11.0,11.0,8,4.0
1933,2025,United_States_Grand_Prix,LAW,Racing Bulls,12.0,12.0,11,0.0
1934,2025,United_States_Grand_Prix,LEC,Ferrari,3.0,3.0,3,15.0
1935,2025,United_States_Grand_Prix,NOR,McLaren,2.0,2.0,2,18.0
1936,2025,United_States_Grand_Prix,OCO,Haas F1 Team,17.0,17.0,15,0.0
1937,2025,United_States_Grand_Prix,PIA,McLaren,6.0,6.0,5,10.0
1938,2025,United_States_Grand_Prix,RUS,Mercedes,4.0,4.0,6,8.0
1939,2025,United_States_Grand_Prix,SAI,Williams,9.0,9.0,R,0.0
1940,2025,United_States_Grand_Prix,STR,Aston Martin,18.0,19.0,12,0.0
1941,2025,United_States_Grand_Prix,TSU,Red Bull Racing,13.0,13.0,7,6.0
1942,2025,United_States_Grand_Prix,VER,Red Bull Racing,1.0,1.0,1,25.0
1943,2025,Mexico_City_Grand_Prix,ALB,Williams,17.0,17.0,12,0.0
1944,2025,Mexico_City_Grand_Prix,ALO,Aston Martin,14.0,14.0,R,0.0
1945,2025,Mexico_City_Grand_Prix,ANT,Mercedes,6.0,6.0,6,8.0
1946,2025,Mexico_City_Grand_Prix,BEA,Haas F1 Team,10.0,9.0,4,12.0
1947,2025,Mexico_City_Grand_Prix,BOR,Kick Sauber,16.0,16.0,10,1.0
1948,2025,Mexico_City_Grand_Prix,COL,Alpine,20.0,20.0,16,0.0
1949,2025,Mexico_City_Grand_Prix,DOO,,,,,
1950,2025,Mexico_City_Grand_Prix,GAS,Alpine,18.0,18.0,15,0.0
1951,2025,Mexico_City_Grand_Prix,HAD,Racing Bulls,9.0,8.0,13,0.0
1952,2025,Mexico_City_Grand_Prix,HAM,Ferrari,3.0,3.0,8,4.0
1953,2025,Mexico_City_Grand_Prix,HUL,Kick Sauber,13.0,13.0,R,0.0
1954,2025,Mexico_City_Grand_Prix,LAW,Racing Bulls,15.0,15.0,R,0.0
1955,2025,Mexico_City_Grand_Prix,LEC,Ferrari,2.0,2.0,2,18.0
1956,2025,Mexico_City_Grand_Prix,NOR,McLaren,1.0,1.0,1,25.0
1957,2025,Mexico_City_Grand_Prix,OCO,Haas F1 Team,12.0,11.0,9,2.0
1958,2025,Mexico_City_Grand_Prix,PIA,McLaren,8.0,7.0,5,10.0
1959,2025,Mexico_City_Grand_Prix,RUS,Mercedes,4.0,4.0,7,6.0
1960,2025,Mexico_City_Grand_Prix,SAI,Williams,7.0,12.0,17,0.0
1961,2025,Mexico_City_Grand_Prix,STR,Aston Martin,19.0,19.0,14,0.0
1962,2025,Mexico_City_Grand_Prix,TSU,Red Bull Racing,11.0,10.0,11,0.0
1963,2025,Mexico_City_Grand_Prix,VER,Red Bull Racing,5.0,5.0,3,15.0
1964,2025,São_Paulo_Grand_Prix,ALB,Williams,12.0,12.0,11,0.0
1965,2025,São_Paulo_Grand_Prix,ALO,Aston Martin,11.0,11.0,14,0.0
1966,2025,São_Paulo_Grand_Prix,ANT,Mercedes,2.0,2.0,2,18.0
1967,2025,São_Paulo_Grand_Prix,BEA,Haas F1 Team,8.0,8.0,6,8.0
1968,2025,São_Paulo_Grand_Prix,BOR,Kick Sauber,,18.0,R,0.0
1969,2025,São_Paulo_Grand_Prix,COL,Alpine,18.0,16.0,15,0.0
1970,2025,São_Paulo_Grand_Prix,DOO,,,,,
1971,2025,São_Paulo_Grand_Prix,GAS,Alpine,9.0,9.0,10,1.0
1972,2025,São_Paulo_Grand_Prix,HAD,Racing Bulls,5.0,5.0,8,4.0
1973,2025,São_Paulo_Grand_Prix,HAM,Ferrari,13.0,13.0,R,0.0
1974,2025,São_Paulo_Grand_Prix,HUL,Kick Sauber,10.0,10.0,9,2.0
1975,2025,São_Paulo_Grand_Prix,LAW,Racing Bulls,7.0,7.0,7,6.0
1976,2025,São_Paulo_Grand_Prix,LEC,Ferrari,3.0,3.0,R,0.0
1977,2025,São_Paulo_Grand_Prix,NOR,McLaren,1.0,1.0,1,25.0
1978,2025,São_Paulo_Grand_Prix,OCO,Haas F1 Team,17.0,20.0,12,0.0
1979,2025,São_Paulo_Grand_Prix,PIA,McLaren,4.0,4.0,5,10.0
1980,2025,São_Paulo_Grand_Prix,RUS,Mercedes,6.0,6.0,4,12.0
1981,2025,São_Paulo_Grand_Prix,SAI,Williams,15.0,15.0,13,0.0
1982,2025,São_Paulo_Grand_Prix,STR,Aston Martin,14.0,14.0,16,0.0
1983,2025,São_Paulo_Grand_Prix,TSU,Red Bull Racing,19.0,17.0,17,0.0
1984,2025,São_Paulo_Grand_Prix,VER,Red Bull Racing,16.0,19.0,3,15.0
1985,2025,Las_Vegas_Grand_Prix,ALB,Williams,16.0,16.0,R,0.0
